Codi_Districte,Nom_Districte,Nom_Barri,AEB,Seccio_Censal,Valor,Codi_Barri,_id,Any
10,Sant Martí,el Besòs i el Maresme,219,10081,16,70,1005,2024
10,Sant Martí,el Besòs i el Maresme,219,10082,14,70,1006,2024
10,Sant Martí,el Besòs i el Maresme,219,10083,8,70,1007,2024
10,Sant Martí,el Besòs i el Maresme,219,10084,13,70,1008,2024
10,Sant Martí,el Besòs i el Maresme,220,10085,19,70,1009,2024
10,Sant Martí,el Besòs i el Maresme,220,10086,19,70,1010,2024
10,Sant Martí,el Besòs i el Maresme,220,10087,15,70,1011,2024
10,Sant Martí,el Besòs i el Maresme,220,10088,17,70,1012,2024
10,Sant Martí,el Besòs i el Maresme,221,10089,28,70,1013,2024
10,Sant Martí,el Besòs i el Maresme,222,10090,6,70,1014,2024
10,Sant Martí,el Besòs i el Maresme,222,10091,15,70,1015,2024
10,Sant Martí,el Besòs i el Maresme,222,10092,15,70,1016,2024
10,Sant Martí,el Besòs i el Maresme,222,10093,11,70,1017,2024
10,Sant Martí,Provençals del Poblenou,223,10094,5,71,1018,2024
10,Sant Martí,Provençals del Poblenou,223,10095,10,71,1019,2024
10,Sant Martí,Provençals del Poblenou,224,10096,11,71,1020,2024
10,Sant Martí,Provençals del Poblenou,224,10097,11,71,1021,2024
10,Sant Martí,Provençals del Poblenou,224,10098,10,71,1022,2024
10,Sant Martí,Provençals del Poblenou,224,10099,11,71,1023,2024
10,Sant Martí,Provençals del Poblenou,224,10100,18,71,1024,2024
10,Sant Martí,Provençals del Poblenou,225,10101,8,71,1025,2024
10,Sant Martí,Provençals del Poblenou,225,10102,25,71,1026,2024
10,Sant Martí,Provençals del Poblenou,225,10103,27,71,1027,2024
10,Sant Martí,Provençals del Poblenou,225,10104,8,71,1028,2024
10,Sant Martí,Provençals del Poblenou,225,10237,12,71,1029,2024
10,Sant Martí,Sant Martí de Provençals,226,10105,18,72,1030,2024
10,Sant Martí,Sant Martí de Provençals,226,10106,6,72,1031,2024
10,Sant Martí,Sant Martí de Provençals,226,10107,14,72,1032,2024
10,Sant Martí,Sant Martí de Provençals,226,10108,21,72,1033,2024
10,Sant Martí,Sant Martí de Provençals,226,10109,24,72,1034,2024
10,Sant Martí,Sant Martí de Provençals,226,10110,18,72,1035,2024
10,Sant Martí,Sant Martí de Provençals,227,10111,20,72,1036,2024
10,Sant Martí,Sant Martí de Provençals,227,10112,12,72,1037,2024
10,Sant Martí,Sant Martí de Provençals,227,10113,10,72,1038,2024
10,Sant Martí,Sant Martí de Provençals,227,10114,16,72,1039,2024
10,Sant Martí,Sant Martí de Provençals,228,10115,15,72,1040,2024
10,Sant Martí,Sant Martí de Provençals,228,10116,20,72,1041,2024
10,Sant Martí,Sant Martí de Provençals,228,10117,5,72,1042,2024
10,Sant Martí,Sant Martí de Provençals,228,10118,10,72,1043,2024
10,Sant Martí,Sant Martí de Provençals,228,10119,17,72,1044,2024
10,Sant Martí,Sant Martí de Provençals,229,10120,13,72,1045,2024
10,Sant Martí,Sant Martí de Provençals,229,10121,15,72,1046,2024
10,Sant Martí,Sant Martí de Provençals,229,10122,13,72,1047,2024
10,Sant Martí,la Verneda i la Pau,230,10123,19,73,1048,2024
10,Sant Martí,la Verneda i la Pau,230,10124,15,73,1049,2024
10,Sant Martí,la Verneda i la Pau,230,10125,13,73,1050,2024
10,Sant Martí,la Verneda i la Pau,230,10126,9,73,1051,2024
10,Sant Martí,la Verneda i la Pau,230,10127,5,73,1052,2024
10,Sant Martí,la Verneda i la Pau,230,10128,14,73,1053,2024
10,Sant Martí,la Verneda i la Pau,230,10129,9,73,1054,2024
10,Sant Martí,la Verneda i la Pau,231,10130,14,73,1055,2024
10,Sant Martí,la Verneda i la Pau,231,10131,17,73,1056,2024
10,Sant Martí,la Verneda i la Pau,231,10132,8,73,1057,2024
10,Sant Martí,la Verneda i la Pau,231,10133,29,73,1058,2024
10,Sant Martí,la Verneda i la Pau,231,10134,21,73,1059,2024
10,Sant Martí,la Verneda i la Pau,231,10135,6,73,1060,2024
10,Sant Martí,la Verneda i la Pau,232,10136,25,73,1061,2024
10,Sant Martí,la Verneda i la Pau,232,10137,16,73,1062,2024
10,Sant Martí,la Verneda i la Pau,232,10138,19,73,1063,2024
10,Sant Martí,la Verneda i la Pau,232,10139,17,73,1064,2024
10,Sant Martí,la Verneda i la Pau,233,10140,18,73,1065,2024
10,Sant Martí,la Verneda i la Pau,233,10141,9,73,1066,2024
10,Sant Martí,la Verneda i la Pau,233,10142,23,73,1067,2024
10,Sant Martí,la Verneda i la Pau,233,10143,17,73,1068,2024
